Timestamp,ETH_ETH,BTC_ETH,KNC_ETH,BAT_ETH,MANA_ETH,ZRX_ETH,LINK_ETH,REP_ETH,RLC_ETH,MKR_ETH,ANT_ETH,MLN_ETH,REN_ETH
2019-03-05,1.0,29.572674848440045,0.0012792,0.00133446,0.00031602,0.00180116,0.00320757,0.09654,0.002681,4.914867036911367,0.003094334275872192,0.0997837275431376,0.00014399047620881168
2019-03-06,1.0,28.21590812900313,0.0012485999999999999,0.00128498,0.00031411,0.00173522,0.00313276,0.0923,0.002546,4.950024763645404,0.002980703454074897,0.10352086488254487,0.00013493515345068934
2019-03-07,1.0,28.108837418484374,0.0012301999999999999,0.00126031,0.00029997,0.00178115,0.0031219999999999998,0.09139,0.0024980000000000002,4.9624343998070914,0.003035136636458025,0.10535175468203356,0.00013989360745069875
2019-03-08,1.0,28.310967668874923,0.0012898,0.00131804,0.00030083,0.00173939,0.00332044,0.09375,0.002385,4.920909250364253,0.003050293174188041,0.09982171952143563,0.00015130479168233118
2019-03-09,1.0,28.94774931249096,0.0019002,0.00146234,0.0003323,0.00176234,0.00346387,0.09471,0.002381,4.973539006169967,0.00313865827121666,0.10106058966939208,0.00014606510307016912
2019-03-10,1.0,28.72820247637105,0.0026041999999999997,0.00152155,0.00034232,0.00182546,0.00346983,0.09595,0.002395,4.698069574351866,0.003265266061549688,0.09956975046105697,0.00014825362595509387
2019-03-11,1.0,28.920959019001074,0.0022173,0.00144186,0.00035302,0.00199201,0.00368529,0.10019,0.002514,4.748647539313469,0.0032797059396927697,0.1018991603103708,0.0001523477948711248
2019-03-12,1.0,29.183447148777212,0.0019238,0.00144016,0.00033435,0.00193086,0.00350111,0.10989000000000002,0.00236,4.910417589525392,0.003336842531362789,0.0988445143827832,0.00015123971025635702
2019-03-13,1.0,29.06638762934542,0.0019795999999999998,0.00144286,0.00035228,0.00203204,0.00364034,0.10404000000000001,0.00325,4.915254899294262,0.0032764362756058252,0.1017052855808306,0.00015347276875089707
2019-03-14,1.0,29.359091042541323,0.0018844999999999999,0.0014312,0.00034665,0.00203348,0.00365272,0.10590999999999999,0.003144,4.866466694895274,0.003491165770095612,0.10064417357029944,0.0001528079311451752
2019-03-15,1.0,29.319494531914266,0.0017852,0.00145376,0.00035308,0.00201355,0.00366981,0.10811,0.002973,4.9033424266401235,0.0035191814936026116,0.09972428877939643,0.00015135744344963072
2019-03-16,1.0,28.73398080570082,0.0018492,0.00142976,0.00035734,0.00198453,0.0035600000000000002,0.1067,0.003109,4.96958525191401,0.003439459036942089,0.09806730810858837,0.00015090683339181446
2019-03-17,1.0,28.429282160625444,0.0017385000000000002,0.0014,0.00034663,0.00190558,0.00341292,0.10212,0.002938,4.969493684267524,0.003420223287013839,0.09448479426378613,0.00014536066220172648
2019-03-18,1.0,28.712530148156656,0.001745,0.00139831,0.00035853,0.00190484,0.0034498000000000003,0.10625,0.003007,5.03062993711081,0.0034585884388667705,0.08960330944059364,0.00014684883077994556
2019-03-19,1.0,28.989708653428035,0.0018555,0.00140509,0.00037517,0.00188882,0.00345812,0.10879000000000001,0.003,4.984891689557736,0.0034873735305748646,0.08371677326659557,0.00015088169719928434
2019-03-20,1.0,28.990549080999603,0.0018704999999999998,0.00138119,0.00035624,0.00192353,0.00345866,0.1054,0.00288,5.087972015520014,0.0036815985251509595,0.08259249634294416,0.00014983641599649475
2019-03-21,1.0,29.08244874218409,0.0018762999999999998,0.00139324,0.00036077,0.00195264,0.00345537,0.10782,0.002787,5.02284583446424,0.003753679762188465,0.07560485958956711,0.00015060709210661298
2019-03-22,1.0,29.522909777987717,0.0019573,0.00144129,0.00035843,0.00191831,0.00338636,0.10605999999999999,0.002836,5.194026549292205,0.003765578158578189,0.07316422135924235,0.00014531039671633795
2019-03-23,1.0,29.33067401888896,0.0019574,0.00144641,0.00036615,0.00200452,0.00340739,0.10528,0.00295,5.330122229646364,0.003723314880009564,0.07244666834319043,0.00014385215161013217
2019-03-24,1.0,29.17663535041139,0.0019146,0.00146353,0.00036647,0.00195902,0.00335481,0.10544,0.002829,5.336955472905943,0.0037294627082217454,0.07448539645214552,0.00013957920314420813
2019-03-25,1.0,29.334976091994484,0.0018772000000000003,0.00153525,0.000383,0.002135,0.00333737,0.1056,0.002874,5.3421144511604695,0.0037668991986372588,0.06792521017020332,0.00014681515296853618
2019-03-26,1.0,29.38151902453357,0.0018326,0.00152057,0.00037289999999999996,0.00206635,0.00352823,0.10555999999999999,0.002927,5.332313833516809,0.0036581462678938726,0.06410169459215785,0.00018905088403427988
2019-03-27,1.0,29.4221489937625,0.0019247,0.00160429,0.00037299,0.00216682,0.00342359,0.10568,0.003078,5.098683657495212,0.003697482662841083,0.05789099576074332,0.00017533054822629223
2019-03-28,1.0,28.967035513585532,0.0018792000000000001,0.00161919,0.00037078,0.00218178,0.00355836,0.10447999999999999,0.003069,5.220863228576731,0.00376793352990839,0.05505181557364875,0.00017209908085987594
2019-03-29,1.0,29.205607476635514,0.001936,0.00183574,0.00047696,0.002216,0.00361267,0.10492,0.003177,5.2218744515465305,0.0037614508270069798,0.0506805165431086,0.0001718434414552099
2019-03-30,1.0,28.66068613682611,0.0019857,0.0019807,0.00042095,0.0021411,0.00349868,0.10432000000000001,0.0030239999999999998,4.895027017979082,0.003624323736046,0.05651483432639085,0.00016461273903400466
2019-03-31,1.0,28.837558035585552,0.0019593,0.00190003,0.00040017,0.00219041,0.00346717,0.11047,0.00305,4.995228754479805,0.0035484312058006256,0.056924619800209325,0.00017217283776884267
2019-04-01,1.0,29.00063801403631,0.0019966,0.0020399999999999997,0.00040327,0.00229249,0.00359802,0.10914000000000001,0.003421,5.018026311217993,0.003551646811120153,0.06295188969946665,0.0001739260064549433
2019-04-02,1.0,29.333255111319698,0.0020102999999999996,0.00200916,0.00040267,0.00235361,0.0039155,0.11179000000000001,0.0033810000000000003,5.011701010941821,0.004408062666811838,0.0660348315395749,0.00017821444902568835
2019-04-03,1.0,29.74066143231025,0.0018070999999999999,0.00195159,0.00035505,0.00229186,0.00357017,0.10800000000000001,0.0032409999999999995,4.804662687791111,0.004280126672666217,0.06003574276480586,0.00016199190341148486
2019-04-04,1.0,30.8461087633795,0.0017448000000000001,0.00178299,0.00035565,0.00220117,0.00351562,0.12473,0.0030489999999999996,4.708892696294264,0.004218558029651408,0.057563461054911176,0.00018022329623334376
2019-04-05,1.0,31.130342745073623,0.0018245000000000002,0.00179208,0.00037787,0.00214,0.00343695,0.12300000000000001,0.003311,4.646211163911644,0.00407013542417893,0.053983389101909376,0.00017884096000003258
2019-04-06,1.0,30.355462465470662,0.0017247,0.00185788,0.00035889,0.00216932,0.0034864000000000006,0.1193,0.0033159999999999995,4.724367186994182,0.003824761710042421,0.05462446726387772,0.00018053866404003663
2019-04-07,1.0,30.484087306426048,0.0017089000000000002,0.00182601,0.00035333,0.002137,0.00343913,0.12721,0.0033619999999999995,4.656141246457343,0.003971398589170907,0.0582532869773318,0.00017694508585028505
2019-04-08,1.0,29.684160531940154,0.0016577999999999999,0.00171766,0.00034742,0.00203005,0.00331033,0.12694,0.0031079999999999997,4.499204490542112,0.0038705621549514476,0.05548475761663831,0.0001851975325215012
2019-04-09,1.0,29.30059480207448,0.0015558,0.0016279,0.00032918,0.00193308,0.00315264,0.1234,0.002964,3.9509427927479113,0.003888582130443661,0.05505893384147617,0.00017120558009188803
2019-04-10,1.0,29.49330501976052,0.0015694,0.00164601,0.00032417,0.00203165,0.00303352,0.11637,0.0029579999999999997,4.0468727056171065,0.003972087218345684,0.052813633081641866,0.00017610331381266516
2019-04-11,1.0,29.963444597590943,0.0015607000000000002,0.00164932,0.00031767,0.00197823,0.00293505,0.11175999999999998,0.002942,4.025816054627716,0.003977296588202059,0.050230756278506386,0.0001777038158301853
2019-04-12,1.0,30.574494756474145,0.0016584,0.00163173,0.00031788,0.00192622,0.00291989,0.11059000000000001,0.0028640000000000002,3.9183601430809647,0.004104025321111021,0.051175224764287014,0.00016508091950647548
2019-04-13,1.0,30.923371884470285,0.0016605,0.0017469,0.00032205,0.0019579999999999997,0.00301831,0.11849000000000001,0.003006,3.858085903212614,0.004039438169477214,0.05215421320209667,0.0001745798215123444
2019-04-14,1.0,30.95687707024116,0.0016413,0.0019,0.00033571,0.00192787,0.00328503,0.11474000000000001,0.002909,3.8122852315564035,0.003877658041899764,0.05260695576952285,0.00016887321144415038
2019-04-15,1.0,30.702158361732835,0.0016485,0.00183183,0.00033291,0.00192258,0.00313198,0.12055,0.002933,3.7626841777206166,0.0038528952443413725,0.05176112531087743,0.000172192054071163
2019-04-16,1.0,31.41887646097776,0.0016338000000000001,0.0018245000000000002,0.00032828,0.00192426,0.00306652,0.11615,0.00307,3.914102279003713,0.003909574856551329,0.04946545109032751,0.00016994667797164126
2019-04-17,1.0,31.282259830450148,0.0015865,0.00195169,0.00033808,0.00194735,0.00300874,0.11415,0.002934,3.8094944535002497,0.00382277393679228,0.0505400845066467,0.00016590151707358378
2019-04-18,1.0,31.3883047176622,0.0015904000000000003,0.00201525,0.00032847,0.00200411,0.00300541,0.12125999999999999,0.003071,3.7897810879816713,0.003770024414071301,0.049688494256722886,0.00016409103460261247
2019-04-19,1.0,30.337964929312548,0.00155,0.0020125,0.00032196,0.00190961,0.00299805,0.12272999999999999,0.002986,3.7135906060973936,0.0037455960495237006,0.04865900497460216,0.00016206688964320398
2019-04-20,1.0,30.45994517209869,0.0015536,0.00217848,0.00033582,0.00189082,0.00296399,0.12697,0.00302,3.602755270757048,0.0036074138110345406,0.05184488686993099,0.0001665862973201741
2019-04-21,1.0,30.61286965040103,0.0017215,0.00238,0.00033308,0.00186231,0.00295731,0.12440999999999999,0.003173,3.5294960140118903,0.0034738404503346395,0.05316584345061446,0.00015530764369732334
2019-04-22,1.0,31.184707019677553,0.001663,0.00259273,0.00032510000000000004,0.001855,0.00294004,0.12327,0.003188,3.5523075785788243,0.0033521982019051365,0.05053770378554095,0.00015057998992155618
2019-04-23,1.0,31.41591530269234,0.0016090999999999998,0.00233314,0.00032329,0.00182743,0.00289707,0.13363,0.003274,3.5414625957568067,0.0036690645750394116,0.04975530311866374,0.00015812471226903885
2019-04-24,1.0,32.467532467532465,0.0015428,0.00244689,0.00032331,0.00177136,0.00281699,0.12718,0.0030989999999999998,3.4824813219404267,0.003684427722263075,0.048003353967114484,0.00014658861423310393
2019-04-25,1.0,32.85366975491162,0.001456,0.00251949,0.00031462,0.00175193,0.00288852,0.13180999999999998,0.0029059999999999997,3.4787028817751136,0.00363954498928975,0.049370668796143456,0.00014988490083692825
2019-04-26,1.0,33.735915255380874,0.0015087999999999998,0.00253026,0.00031422,0.00177007,0.00287596,0.13881,0.0030239999999999998,3.3560143742389954,0.003756459171762207,0.04747269586048174,0.00014648395183590338
2019-04-27,1.0,33.64511136531862,0.0014351,0.00241171,0.00031522,0.00172463,0.00280186,0.14185999999999999,0.002897,3.1616016064145613,0.0036975426565374393,0.04894352492643783,0.00014788243133408865
2019-04-28,1.0,33.24689141565264,0.0014380999999999999,0.00245604,0.00031196,0.00180695,0.00278511,0.13807,0.0029690000000000003,3.149690455005929,0.0035880761937171117,0.04741510368137565,0.00015157452156927794
2019-04-29,1.0,33.63492650768558,0.0014904000000000002,0.002571,0.00031474,0.00177126,0.00285746,0.13668,0.002848,3.3955678710937063,0.003663482575459893,0.04822647211126666,0.00014687833572645426
2019-04-30,1.0,33.77123366316572,0.0013927999999999998,0.00241781,0.00031175,0.0017563,0.00278389,0.13271,0.0027559999999999998,3.3634579131332303,0.004012957583222525,0.0487085607836945,0.0001424539997622007
2019-05-01,1.0,32.88391976323577,0.0014013,0.00236217,0.00031579,0.00172416,0.00293737,0.131,0.002945,3.3163765402556136,0.0037984893542172865,0.04910212699737003,0.000142470088382369
2019-05-02,1.0,33.59989248034406,0.0014048,0.00242937,0.00031852,0.00172963,0.002966,0.12775,0.003036,3.2223152605052023,0.003990616513851129,0.0498762082693014,0.0001483788825470895
2019-05-03,1.0,33.9512460107286,0.001372,0.00234905,0.00031746,0.00169854,0.00285405,0.12615,0.00324,3.2200982681745867,0.00430492503020789,0.050322027728193636,0.00015911610406393523
2019-05-04,1.0,34.335942864991075,0.0013365,0.00225302,0.00031044,0.00167972,0.00303686,0.12344000000000001,0.003322,3.312803218890608,0.0037856809663927827,0.048915580116790175,0.00015296809866500584
2019-05-05,1.0,35.60873126090518,0.0013589000000000001,0.00220946,0.00029933,0.00163201,0.00301928,0.12342,0.003343,3.2611038135984325,0.003842055597655565,0.049287328002408586,0.0001586887317168355
2019-05-06,1.0,35.41954450465767,0.0013748,0.0022028000000000004,0.00030993,0.00164064,0.00309929,0.12415,0.003478,3.1840327764851595,0.00369791537973344,0.04706901495864137,0.00015546098842071553
2019-05-07,1.0,33.22590291391168,0.0013168,0.00199407,0.00029497,0.001615,0.00334189,0.12072000000000001,0.003379,3.0470899387978854,0.003678728507164315,0.04277633098464613,0.00014790071149483924
2019-05-08,1.0,34.581733928139165,0.0012744000000000002,0.00186844,0.00029084,0.00155485,0.0032116999999999996,0.11895,0.0036369999999999996,3.1638324923402847,0.0038742343559360344,0.04319449122776675,0.0001496491921442096
2019-05-09,1.0,35.042225882188035,0.0012539,0.00183922,0.00028428,0.00158144,0.00348059,0.11685999999999999,0.003725,3.1415561493054107,0.0039418869920751845,0.04014612096746994,0.00015234729133802846
2019-05-10,1.0,36.3253296523666,0.0011883,0.00165123,0.00025951,0.00148744,0.0037575000000000004,0.11243,0.0038229999999999996,3.0447736311864992,0.004127335894614189,0.041897067074882055,0.00013425085381435113
2019-05-11,1.0,36.86907790436161,0.0011947000000000001,0.00210142,0.00027239999999999995,0.00152304,0.00388588,0.11548,0.003675,3.0268783038958813,0.004202532596890244,0.04384140881222081,0.00014279198428016044
2019-05-12,1.0,37.2093023255814,0.0011343,0.0019166,0.00026084,0.00152947,0.0035271,0.10899,0.003221,3.0171173751626514,0.003862391207170383,0.0437912944377634,0.00013936067692199547
2019-05-13,1.0,37.04801422643746,0.0011448,0.00188268,0.00024457,0.00144696,0.0035186999999999996,0.10774,0.0034200000000000003,2.9648469048593746,0.003943491475678844,0.04004081932572976,0.00013413938071022777
2019-05-14,1.0,39.77408320738208,0.0010884,0.00181084,0.00023966,0.00141522,0.00329801,0.10534,0.003554,2.9866867904025027,0.003722285292213957,0.03572853153151103,0.0001291665706909996
2019-05-15,1.0,36.71206725650722,0.0011186,0.00168072,0.00023365,0.00138784,0.00382041,0.0967,0.0034240000000000004,2.8531186044071197,0.003499093541407047,0.03319403721451785,0.00011977903423652234
2019-05-16,1.0,32.92831505811848,0.0011127,0.00163967,0.00022813,0.00146518,0.00340737,0.09749,0.002912,2.7827473552640005,0.0034839950132545326,0.0339156731277893,0.0001215880433703083
2019-05-17,1.0,29.75570565655965,0.0009747,0.00143113,0.00021685,0.00126843,0.00349079,0.08731,0.0025399999999999997,2.507136184361607,0.00316766111818502,0.03466465180657755,0.00011420492191299624
2019-05-18,1.0,30.11776044333344,0.001017,0.00151747,0.00021981,0.00127996,0.00366443,0.08642000000000001,0.002447,2.556221371001626,0.003044763125893537,0.02936308175352767,0.00011375732824954221
2019-05-19,1.0,31.070374398011488,0.0010425,0.00160071,0.00023293,0.00138169,0.00402791,0.09335,0.002378,2.6473550988526915,0.0030392348479601453,0.02709182290408107,0.00013538487867197858
2019-05-20,1.0,31.434678737583297,0.0009859,0.00147018,0.00021618,0.00129233,0.0038141,0.08703,0.002131,2.6010705937283296,0.0028391594153670922,0.027231009011506883,0.00012121374243642663
2019-05-21,1.0,31.695721077654515,0.0010611,0.00144064,0.00021467,0.00126549,0.004442100000000001,0.08409,0.002081,2.6281594977804734,0.0027625990299765552,0.029435179199950336,0.00012740204860345008
2019-05-22,1.0,31.20416887696195,0.0010717,0.00144009,0.00022342,0.00130809,0.0046707,0.08035,0.002097,2.611380767030135,0.002648585581988752,0.027556113996092216,0.00013228656526705738
2019-05-23,1.0,31.296945418127194,0.0010554,0.00140553,0.00022751,0.00124311,0.00501591,0.07979,0.00213,2.697302441739438,0.0027823071664478945,0.02932619251628293,0.00014034747869433068
2019-05-24,1.0,32.08933671341013,0.0011634,0.00142436,0.0002556,0.00128227,0.00549654,0.07993,0.002154,2.675953314359673,0.002930194797629437,0.030157072296392137,0.00014148485245975105
2019-05-25,1.0,32.01331754009668,0.0011427,0.00141184,0.00023866,0.00126286,0.00534777,0.07764,0.002085,2.7091467075271627,0.002808084780433807,0.029475185993265717,0.00012794744061498935
2019-05-26,1.0,32.06772703950745,0.0011317,0.00138324,0.00023908,0.00128732,0.00445989,0.07775,0.00203,2.779652406168763,0.002757010276716143,0.027754594686326902,0.00013082908412702458
2019-05-27,1.0,32.58602711157456,0.0010477,0.00132103,0.0002226,0.00122402,0.00409107,0.07459,0.001786,2.7582315356020213,0.0027568243705260093,0.027115710393199842,0.00011610655895548733
2019-05-28,1.0,32.33316088980859,0.0010638,0.00139484,0.00022308,0.00124201,0.00449076,0.07422999999999999,0.001789,2.747942598534295,0.002753433726944553,0.024969737246541963,0.00011686524369807996
2019-05-29,1.0,32.151239430280036,0.001068,0.0013617000000000002,0.00022637,0.00123947,0.00470598,0.07552,0.0018030000000000001,2.7452975418745518,0.002760640059648504,0.02401047585916061,0.00011930591481762792
2019-05-30,1.0,32.14710515318096,0.0010496,0.00134369,0.0002311,0.0012720000000000001,0.0043669,0.07647999999999999,0.00165,2.8212121623228614,0.0027301185994516065,0.02385443065145246,0.00012200829848626514
2019-05-31,1.0,32.481242082697236,0.001023,0.0013157,0.00022187,0.00127206,0.00394425,0.07512,0.001655,2.820649675071744,0.0026886905962732162,0.021618298225911933,0.00014523972897347088
2019-06-01,1.0,31.934597943411887,0.0010207,0.00129656,0.00022404,0.001277,0.00382369,0.07317,0.00165,2.76495874017496,0.002629613674122649,0.02226831087626826,0.00015032627095904106
2019-06-02,1.0,32.310177705977395,0.0010026,0.00135069,0.00022322,0.00126493,0.00362346,0.07347999999999999,0.001615,2.7452765977920257,0.002805654621151399,0.022308722105116592,0.00016529688832712323
2019-06-03,1.0,32.44962196190414,0.0010239,0.00133543,0.0002263,0.0012701,0.00377723,0.07321,0.0017460000000000002,2.7129900866221117,0.002906918381410173,0.02316380825526888,0.00016033610302052236
2019-06-04,1.0,32.467532467532465,0.0010135,0.00135122,0.00021718,0.00126575,0.00360437,0.07396,0.0017579999999999998,2.765702355049564,0.003140206113109411,0.023096789827893656,0.0001603561685225064
2019-06-05,1.0,31.85017676848107,0.0010245999999999999,0.00136748,0.00021400000000000002,0.00126034,0.00368053,0.07067999999999999,0.001719,2.71658416754404,0.002971695622615917,0.02342335058515657,0.0001655365381479817
2019-06-06,1.0,31.663605851434358,0.0010037000000000002,0.00133537,0.00021369,0.00128105,0.00447188,0.07151,0.0016809999999999998,2.766563650795013,0.0027860663370235217,0.023115267735597803,0.0001750061645836444
2019-06-07,1.0,31.29400719762165,0.001035,0.00131126,0.00022452,0.00128852,0.00445243,0.07007999999999999,0.001652,2.8539100460112454,0.0029002244644407986,0.02276748740793469,0.00016677650373688228
2019-06-08,1.0,32.06053028117085,0.0010402,0.00135608,0.00023277,0.00133324,0.00472048,0.07378,0.001721,3.0669785549685638,0.0026997076243178283,0.02358554524464953,0.00016792084397218885
2019-06-09,1.0,32.4517280545189,0.0010826,0.0013800000000000002,0.00024174,0.00138231,0.00469044,0.07879,0.001772,3.150108068111876,0.002869979277971525,0.023198142821123573,0.00018090761916953203
2019-06-10,1.0,33.020737022850355,0.0011082000000000002,0.00137673,0.00024639,0.0013567,0.00458617,0.07697999999999999,0.001811,3.1770066207632435,0.0026929282364865003,0.02284592122225392,0.0001976130310751699
2019-06-11,1.0,32.3593178655794,0.0010897,0.00134521,0.0002437,0.00132962,0.00488106,0.07658999999999999,0.0018969999999999998,2.9286327694430234,0.0026614160797945466,0.016355605983649157,0.00020058840257622404
2019-06-12,1.0,32.27055634439138,0.001134,0.0013241,0.00024139,0.00132632,0.00457703,0.07607,0.0018960000000000001,2.900693216151644,0.0026729481566796684,0.019601413412169158,0.00018741458937132624
2019-06-13,1.0,31.122591889452554,0.0010555999999999999,0.00127372,0.00022388,0.00126888,0.00437449,0.07097,0.001768,2.848173205703328,0.0025635775705237823,0.017901118902803083,0.00017927827142328814
2019-06-14,1.0,32.253902722229384,0.0010428,0.00127014,0.00022131,0.00127383,0.00735538,0.07198,0.001741,2.832506754137293,0.0028261690622929498,0.018498670744147287,0.0001837359239749182
2019-06-15,1.0,32.95435821387378,0.0009937000000000001,0.00121024,0.00021698,0.00127157,0.00622712,0.0688,0.001588,2.7735559971909614,0.0029597199155637173,0.01773363109764463,0.00016647784087426022
2019-06-16,1.0,32.89581894141254,0.0009954,0.0012289000000000002,0.00021821,0.00133622,0.00641314,0.06974,0.001523,2.7151177197000886,0.002447843408526185,0.016682697762975596,0.0001533168604227724
2019-06-17,1.0,33.44257909169956,0.0010012999999999999,0.00125108,0.00021107,0.001295,0.00621153,0.06941,0.001493,2.7333967729956985,0.0024289806182649946,0.01942497078134438,0.00019826075622074308
2019-06-18,1.0,34.086648259876604,0.0009992,0.00126164,0.00020814,0.00126167,0.00719538,0.06846000000000001,0.001436,2.701055509578189,0.0023462279685661108,0.016970423643989138,0.00017387192180221543
2019-06-19,1.0,34.31237990667033,0.0009853,0.00132497,0.00021444,0.00127576,0.00687824,0.06836,0.00147,2.7067630357889825,0.0024080277552430804,0.01647031891796248,0.00017881495293626515
2019-06-20,1.0,34.51370193967005,0.001006,0.0012699999999999999,0.00021783,0.00126856,0.00684846,0.06796,0.001442,2.6870133772834106,0.002400208129084071,0.015566627572029491,0.0001823867027205222
2019-06-21,1.0,35.084026242851635,0.0009544,0.00121686,0.00020869999999999998,0.00121018,0.00652618,0.06597,0.001303,2.6418421244804176,0.0021345292641124763,0.015763779224582334,0.0001919397109619864
2019-06-22,1.0,34.52085059375863,0.0008462999999999999,0.00111091,0.00018933,0.00113308,0.00573692,0.0615,0.001141,2.535642788785728,0.0020152370096656663,0.014370448221558722,0.0001771677877940473
2019-06-23,1.0,34.53396415374521,0.0008343,0.00106906,0.00017838,0.00112224,0.00592685,0.05975,0.0010960000000000002,2.4516262748893185,0.0018686802864913976,0.014063779448970469,0.00019504014003024123
2019-06-24,1.0,35.35317825072474,0.0008657999999999999,0.00105204,0.00017571,0.00111301,0.00588456,0.05901,0.001098,2.405918655936253,0.0018389230938208028,0.013651241386187798,0.00019009083354116599
2019-06-25,1.0,35.459735470373396,0.0008869999999999999,0.00103821,0.00017434,0.00108967,0.00598661,0.05885,0.001068,2.350479061240748,0.0018159882437881192,0.01305373633161582,0.00018453470638955615
2019-06-26,1.0,37.14434291657381,0.0008514,0.00099233,0.00016366,0.00106362,0.00688279,0.05657,0.000999,2.3924623591491194,0.0016715632352845287,0.013998942061366796,0.00019737022937026385
2019-06-27,1.0,38.574294090418135,0.0007973,0.00089449,0.00014821,0.00096675,0.00673641,0.052829999999999995,0.001268,2.223163782888936,0.0016409065298191438,0.012311733498753018,0.0002085774891572426
2019-06-28,1.0,37.969396666286976,0.0008102000000000001,0.00097064,0.00015421,0.00107296,0.00767415,0.05678,0.001216,2.2270604774305616,0.00162040003957169,0.0137327112527008,0.00021919482140264103
2019-06-29,1.0,39.902637564343,0.0008316,0.00093771,0.00014977,0.00101554,0.00975295,0.05458,0.0012439999999999999,2.2646296698217983,0.001798166460269805,0.011867619067601526,0.00024418945901341703
2019-06-30,1.0,37.444768965775474,0.0008333,0.00102223,0.00015737,0.00100079,0.0117191,0.053079999999999995,0.0012380000000000002,2.178754356637988,0.0016399481276911,0.01158935132380798,0.00023691074882106598
2019-07-01,1.0,37.0823599213854,0.0008531000000000001,0.00101106,0.00017085,0.00102313,0.01161715,0.0536,0.001295,2.178384716052542,0.001840001228235338,0.011526903601620144,0.00025678557110728157
2019-07-02,1.0,36.01137959595232,0.0008623,0.00112758,0.00016509,0.00105122,0.01236407,0.05169,0.001332,2.102597589506559,0.002229625742957459,0.012107127614221004,0.00030691021180586384
2019-07-03,1.0,37.20514919264827,0.0008302999999999999,0.00110467,0.00015767,0.00101087,0.01286222,0.05095,0.001201,2.1537082154169,0.002093958509397445,0.011647903108654531,0.00040617579126030553
2019-07-04,1.0,39.65107057890563,0.000799,0.00102326,0.00017482,0.00100302,0.01156808,0.04808,0.00116,2.190298048779093,0.00234576998647388,0.01244616515329114,0.00032062236480206465
2019-07-05,1.0,39.41663381947182,0.0008339,0.00103932,0.00021066,0.00102165,0.01222202,0.05026,0.001242,2.2905051234282117,0.002388688036198384,0.012413153226968402,0.00035754711966894733
2019-07-06,1.0,38.207312879685176,0.000822,0.00102469,0.00018988,0.00100695,0.01269626,0.04965,0.001196,2.280176782032658,0.0023195352190651807,0.011743831090265198,0.00034080449830703284
